Timestamp,Price (RMB/MWh),TotalDemand (MW),LoadForecast (MW),Temperature (°C),Humidity (%),WindSpeed (m/s),SolarIrradiance (W/m²),HydroGeneration (MW),WindGeneration (MW),SolarGeneration (MW),CoalGeneration (MW),GasGeneration (MW),PreviousPrice_lag1,PreviousPrice_lag2,RollingMean_3h,RollingStd_3h,DayOfWeek,HourOfDay,HolidayFlag,RenewableShare (%)
7/2/24 23:00,74.7,4671.0,4688.922680910481,18.2,46.7,4.9,308.0,496.0,296.0,80.0,1122.0,703.0,73.48,78.26,75.48,2.48,4,23,False,18.67
8/2/24 00:00,74.92,4515.0,4478.4521862142265,18.9,44.2,6.5,199.0,481.0,305.0,44.0,1033.0,739.0,74.7,73.48,74.37,0.78,5,0,False,18.38
8/2/24 01:00,77.75,4505.0,4542.896092496181,17.0,40.9,5.5,284.0,496.0,313.0,72.0,1132.0,721.0,74.92,74.7,75.79,1.7,5,1,False,19.56
8/2/24 02:00,74.57,4278.0,4312.27538693951,16.2,33.7,4.7,271.0,479.0,307.0,68.0,1064.0,709.0,77.75,74.92,75.75,1.74,5,2,True,19.96
8/2/24 03:00,75.49,4407.0,4499.43044166482,17.5,41.1,3.9,146.0,486.0,317.0,58.0,1103.0,750.0,74.57,77.75,75.94,1.64,5,3,False,19.54
8/2/24 04:00,76.32,4385.0,4376.221802725039,17.4,45.4,6.0,148.0,481.0,337.0,77.0,1101.0,765.0,75.49,74.57,75.46,0.88,5,4,False,20.41
8/2/24 05:00,75.66,4404.0,4437.432740237895,18.0,38.2,2.8,323.0,478.0,304.0,38.0,1077.0,767.0,76.32,75.49,75.82,0.44,5,5,False,18.62
8/2/24 06:00,74.57,4452.0,4456.903376976948,18.3,46.8,5.8,274.0,474.0,286.0,43.0,1052.0,759.0,75.66,76.32,75.52,0.88,5,6,False,18.04
8/2/24 07:00,76.03,4424.0,4488.79358909315,17.2,46.5,3.7,177.0,497.0,325.0,47.0,1088.0,727.0,74.57,75.66,75.42,0.76,5,7,False,19.64
8/2/24 08:00,77.97,4276.0,4240.058380619564,19.0,48.4,6.5,184.0,515.0,338.0,22.0,1184.0,763.0,76.03,74.57,76.19,1.71,5,8,False,20.46
8/2/24 09:00,73.95,4551.0,4588.250265643864,17.3,41.6,5.2,132.0,512.0,319.0,45.0,1034.0,751.0,77.97,76.03,75.98,2.01,5,9,False,19.25
8/2/24 10:00,76.45,4371.0,4361.265135194166,16.6,43.0,5.8,177.0,464.0,298.0,4.0,1187.0,745.0,73.95,77.97,76.12,2.03,5,10,False,17.52
8/2/24 11:00,74.97,4505.0,4501.790591144575,15.2,47.1,5.1,112.0,515.0,313.0,58.0,1089.0,723.0,76.45,73.95,75.12,1.26,5,11,False,19.67
8/2/24 12:00,78.95,4690.0,4694.5876242224185,16.5,42.3,2.9,38.0,483.0,298.0,36.0,1103.0,726.0,74.97,76.45,76.79,2.01,5,12,False,17.42
8/2/24 13:00,73.7,4393.0,4405.612019821334,16.3,37.5,4.0,66.0,502.0,325.0,23.0,1047.0,743.0,78.95,74.97,75.87,2.74,5,13,False,19.35
8/2/24 14:00,75.82,4233.0,4227.188547843902,17.5,37.8,5.8,125.0,472.0,296.0,14.0,1063.0,814.0,73.7,78.95,76.16,2.64,5,14,False,18.47
8/2/24 15:00,77.89,4460.0,4470.735659158527,16.9,41.2,5.2,59.0,494.0,312.0,24.0,1076.0,750.0,75.82,73.7,75.8,2.1,5,15,False,18.61
8/2/24 16:00,80.45,4600.0,4678.905902878109,15.2,33.6,6.4,105.0,497.0,302.0,41.0,1049.0,722.0,77.89,75.82,78.05,2.32,5,16,False,18.26
8/2/24 17:00,77.39,4687.0,4736.272484280761,16.4,39.3,5.5,46.0,462.0,320.0,36.0,1090.0,716.0,80.45,77.89,78.58,1.64,5,17,False,17.45
8/2/24 18:00,76.6,4370.0,4413.457729624844,16.8,45.5,3.8,53.0,504.0,313.0,9.0,1080.0,726.0,77.39,80.45,78.15,2.03,5,18,False,18.9
8/2/24 19:00,81.67,4543.0,4520.223023698806,17.6,29.1,4.0,127.0,519.0,322.0,4.0,1193.0,806.0,76.6,77.39,78.55,2.73,5,19,True,18.6
8/2/24 20:00,75.21,4448.0,4403.537958588584,16.8,47.7,5.1,89.0,489.0,320.0,32.0,1042.0,728.0,81.67,76.6,77.83,3.4,5,20,False,18.91
8/2/24 21:00,73.9,4485.0,4532.765027911888,16.6,45.6,2.2,68.0,520.0,305.0,3.0,1105.0,767.0,75.21,81.67,76.93,4.16,5,21,False,18.46
8/2/24 22:00,79.38,4761.0,4804.80233962649,15.8,37.7,7.0,104.0,489.0,330.0,16.0,1113.0,729.0,73.9,75.21,76.16,2.86,5,22,False,17.54
8/2/24 23:00,77.69,4347.0,4420.633533787549,16.0,42.7,5.5,76.0,510.0,320.0,16.0,1047.0,748.0,79.38,73.9,76.99,2.81,5,23,False,19.46
9/2/24 00:00,76.85,4524.0,4493.800968701538,16.8,40.0,6.5,117.0,449.0,307.0,17.0,1134.0,764.0,77.69,79.38,77.97,1.29,6,0,False,17.09
9/2/24 01:00,80.51,4546.0,4534.522567231983,14.1,46.2,3.1,13.0,542.0,356.0,26.0,1080.0,723.0,76.85,77.69,78.35,1.92,6,1,True,20.33
9/2/24 02:00,79.78,4608.0,4526.025791873728,15.0,44.9,6.5,7.0,524.0,330.0,0.0,975.0,721.0,80.51,76.85,79.05,1.94,6,2,True,18.53
9/2/24 03:00,78.36,4509.0,4489.376444696956,14.5,33.0,7.7,0.0,489.0,321.0,0.0,1133.0,790.0,79.78,80.51,79.55,1.09,6,3,False,17.96
9/2/24 04:00,77.13,4531.0,4580.828525528972,15.5,42.9,3.4,0.0,455.0,345.0,0.0,1044.0,770.0,78.36,79.78,78.42,1.33,6,4,False,17.66
9/2/24 05:00,81.64,4461.0,4437.67523103859,16.3,39.0,5.9,53.0,501.0,352.0,37.0,1048.0,764.0,77.13,78.36,79.04,2.33,6,5,False,19.95
9/2/24 06:00,81.39,4527.0,4559.023989760041,14.4,40.4,5.0,61.0,466.0,323.0,40.0,1134.0,764.0,81.64,77.13,80.05,2.53,6,6,False,18.31
9/2/24 07:00,80.09,4466.0,4456.474844700109,12.5,36.4,3.1,36.0,504.0,331.0,34.0,1083.0,754.0,81.39,81.64,81.04,0.83,6,7,False,19.46
9/2/24 08:00,84.19,4562.0,4578.202851411078,14.3,48.7,5.6,0.0,504.0,311.0,0.0,1146.0,801.0,80.09,81.39,81.89,2.1,6,8,False,17.86
9/2/24 09:00,78.55,4462.0,4404.615430509217,15.6,45.2,6.0,26.0,477.0,324.0,0.0,1161.0,741.0,84.19,80.09,80.94,2.92,6,9,True,17.95
9/2/24 10:00,77.84,4537.0,4541.260472481695,15.1,36.3,4.3,0.0,519.0,324.0,0.0,1068.0,757.0,78.55,84.19,80.19,3.48,6,10,False,18.58
9/2/24 11:00,79.71,4495.0,4345.443201454964,14.9,33.3,6.4,1.0,512.0,330.0,0.0,1140.0,697.0,77.84,78.55,78.7,0.94,6,11,False,18.73
9/2/24 12:00,81.2,4610.0,4600.655192091901,14.1,38.1,3.0,0.0,516.0,333.0,0.0,1062.0,715.0,79.71,77.84,79.58,1.68,6,12,False,18.42
9/2/24 13:00,81.98,4492.0,4410.476337814243,13.0,42.2,3.2,0.0,497.0,337.0,11.0,1212.0,704.0,81.2,79.71,80.96,1.15,6,13,False,18.81
9/2/24 14:00,81.2,4319.0,4379.299725827341,14.7,41.2,5.2,0.0,469.0,333.0,0.0,1066.0,778.0,81.98,81.2,81.46,0.45,6,14,False,18.57
9/2/24 15:00,82.59,4621.0,4659.870367638226,13.2,46.3,5.0,0.0,517.0,312.0,0.0,1152.0,664.0,81.2,81.98,81.92,0.7,6,15,True,17.94
9/2/24 16:00,79.58,4403.0,4426.3335490983045,16.1,44.0,4.1,0.0,492.0,316.0,0.0,1143.0,728.0,82.59,81.2,81.12,1.51,6,16,False,18.35
9/2/24 17:00,85.16,4427.0,4503.050311357969,14.4,44.9,6.0,0.0,470.0,323.0,0.0,1116.0,651.0,79.58,82.59,82.44,2.79,6,17,False,17.91
9/2/24 18:00,82.31,4432.0,4384.554173958758,13.2,41.7,5.6,0.0,525.0,327.0,0.0,1067.0,716.0,85.16,79.58,82.35,2.79,6,18,False,19.22
9/2/24 19:00,84.9,4627.0,4714.368159895778,13.0,33.1,6.0,0.0,540.0,348.0,0.0,1093.0,726.0,82.31,85.16,84.12,1.58,6,19,False,19.19
9/2/24 20:00,83.54,4275.0,4321.60957821302,13.5,39.0,4.9,0.0,497.0,315.0,0.0,993.0,782.0,84.9,82.31,83.58,1.3,6,20,True,18.99
9/2/24 21:00,83.96,4800.0,4788.172235639053,13.2,45.3,5.7,0.0,541.0,327.0,0.0,1112.0,753.0,83.54,84.9,84.13,0.7,6,21,False,18.08
9/2/24 22:00,84.38,4590.0,4646.781007359147,14.5,39.8,4.5,2.0,500.0,348.0,0.0,1119.0,716.0,83.96,83.54,83.96,0.42,6,22,True,18.47
9/2/24 23:00,84.32,4505.0,4449.6853243794185,13.4,42.6,7.5,0.0,491.0,329.0,0.0,1108.0,773.0,84.38,83.96,84.22,0.23,6,23,False,18.2
10/2/24 00:00,84.9,4475.0,4433.774291923616,12.4,38.4,4.0,0.0,486.0,341.0,0.0,953.0,742.0,84.32,84.38,84.53,0.32,0,0,False,18.48
10/2/24 01:00,86.46,4507.0,4476.570513838015,15.0,34.9,7.5,0.0,531.0,333.0,0.0,1039.0,742.0,84.9,84.32,85.23,1.11,0,1,False,19.17
10/2/24 02:00,84.38,4529.0,4502.551114596799,13.0,39.4,5.0,0.0,483.0,339.0,0.0,1065.0,705.0,86.46,84.9,85.25,1.08,0,2,False,18.15
10/2/24 03:00,85.58,4539.0,4486.172117861987,13.6,41.6,3.3,0.0,514.0,332.0,0.0,1117.0,712.0,84.38,86.46,85.47,1.04,0,3,False,18.64
10/2/24 04:00,84.17,4527.0,4588.154153354766,12.2,36.8,6.6,0.0,488.0,346.0,0.0,1117.0,717.0,85.58,84.38,84.71,0.76,0,4,False,18.42
10/2/24 05:00,87.41,4478.0,4465.057279981508,13.0,38.9,5.2,0.0,490.0,314.0,0.0,1094.0,743.0,84.17,85.58,85.72,1.62,0,5,False,17.95
10/2/24 06:00,83.35,4447.0,4464.625248417844,12.9,35.4,6.0,0.0,520.0,332.0,0.0,1135.0,744.0,87.41,84.17,84.98,2.15,0,6,False,19.16
10/2/24 07:00,88.48,4449.0,4420.482431679316,10.6,45.7,6.5,0.0,492.0,342.0,0.0,1052.0,788.0,83.35,87.41,86.41,2.71,0,7,True,18.75
10/2/24 08:00,84.97,4442.0,4350.969834972574,14.4,38.6,5.4,0.0,491.0,346.0,0.0,1134.0,754.0,88.48,83.35,85.6,2.62,0,8,True,18.84
10/2/24 09:00,82.36,4571.0,4584.502867919571,13.6,47.4,4.3,0.0,522.0,361.0,0.0,1127.0,661.0,84.97,88.48,85.27,3.07,0,9,False,19.32
10/2/24 10:00,85.65,4514.0,4418.387251229011,11.8,47.7,6.2,0.0,532.0,333.0,0.0,1123.0,750.0,82.36,84.97,84.33,1.74,0,10,True,19.16
10/2/24 11:00,84.2,4158.0,4154.568297695727,11.0,39.7,5.0,0.0,513.0,362.0,0.0,1095.0,699.0,85.65,82.36,84.07,1.65,0,11,False,21.04
10/2/24 12:00,87.41,4514.0,4445.58424805836,12.3,35.1,5.8,0.0,487.0,330.0,0.0,1196.0,714.0,84.2,85.65,85.75,1.61,0,12,False,18.1
10/2/24 13:00,84.59,4465.0,4564.36379996154,12.0,29.7,2.4,0.0,490.0,361.0,0.0,1130.0,719.0,87.41,84.2,85.4,1.75,0,13,False,19.06
10/2/24 14:00,85.16,4440.0,4485.568136108736,12.2,32.8,5.5,0.0,501.0,354.0,0.0,1057.0,723.0,84.59,87.41,85.72,1.49,0,14,True,19.26
10/2/24 15:00,82.43,4399.0,4404.287689563574,11.9,33.3,4.2,0.0,506.0,328.0,0.0,1118.0,702.0,85.16,84.59,84.06,1.44,0,15,False,18.96
10/2/24 16:00,85.46,4547.0,4610.185333882733,12.1,47.0,7.0,0.0,480.0,347.0,0.0,1144.0,750.0,82.43,85.16,84.35,1.67,0,16,False,18.19
10/2/24 17:00,81.67,4526.0,4483.684201126714,13.0,40.7,5.7,0.0,514.0,342.0,0.0,1077.0,701.0,85.46,82.43,83.19,2.01,0,17,False,18.91
10/2/24 18:00,83.5,4350.0,4377.1739689335045,12.0,42.1,5.3,0.0,502.0,353.0,0.0,1161.0,755.0,81.67,85.46,83.54,1.9,0,18,False,19.66
10/2/24 19:00,88.34,4464.0,4473.990521685936,10.3,29.1,5.6,0.0,466.0,340.0,0.0,1126.0,811.0,83.5,81.67,84.5,3.45,0,19,False,18.06
10/2/24 20:00,88.53,4322.0,4335.201004066684,12.6,34.2,3.8,0.0,481.0,339.0,0.0,990.0,705.0,88.34,83.5,86.79,2.85,0,20,False,18.97
10/2/24 21:00,87.96,4277.0,4340.617675005338,12.8,44.6,6.9,0.0,490.0,365.0,0.0,1123.0,736.0,88.53,88.34,88.28,0.29,0,21,False,19.99
10/2/24 22:00,85.31,4348.0,4384.62460513899,14.2,41.6,7.4,0.0,499.0,344.0,0.0,1088.0,669.0,87.96,88.53,87.27,1.72,0,22,True,19.39
10/2/24 23:00,87.28,4492.0,4506.436183141252,9.8,39.5,5.5,0.0,538.0,358.0,0.0,1135.0,736.0,85.31,87.96,86.85,1.38,0,23,False,19.95
11/2/24 00:00,87.51,4497.0,4414.255628188585,11.1,43.0,6.9,0.0,505.0,343.0,0.0,1156.0,765.0,87.28,85.31,86.7,1.21,1,0,False,18.86
11/2/24 01:00,85.33,4449.0,4400.997685236027,8.7,48.4,4.3,0.0,483.0,371.0,0.0,1119.0,767.0,87.51,87.28,86.71,1.2,1,1,False,19.2
11/2/24 02:00,90.78,4465.0,4458.864553320213,11.2,39.1,4.0,0.0,504.0,337.0,0.0,1193.0,748.0,85.33,87.51,87.87,2.74,1,2,False,18.84
11/2/24 03:00,89.65,4440.0,4444.668618713833,10.1,40.6,5.0,0.0,493.0,338.0,0.0,1101.0,773.0,90.78,85.33,88.59,2.88,1,3,False,18.72
11/2/24 04:00,87.58,4319.0,4262.489813766304,12.4,41.2,5.5,0.0,506.0,371.0,0.0,1142.0,823.0,89.65,90.78,89.34,1.62,1,4,False,20.31
11/2/24 05:00,88.19,4421.0,4541.583833778921,9.7,52.2,4.5,0.0,511.0,342.0,0.0,1151.0,798.0,87.58,89.65,88.47,1.06,1,5,True,19.29
11/2/24 06:00,88.67,4453.0,4528.819702762678,8.6,29.8,5.6,0.0,524.0,373.0,0.0,1107.0,731.0,88.19,87.58,88.15,0.55,1,6,False,20.14
11/2/24 07:00,84.28,4444.0,4474.105916019625,9.8,43.7,5.4,0.0,499.0,362.0,0.0,1151.0,704.0,88.67,88.19,87.05,2.41,1,7,True,19.37
11/2/24 08:00,87.98,4482.0,4485.601843064187,8.2,39.7,3.8,0.0,532.0,347.0,0.0,1083.0,735.0,84.28,88.67,86.98,2.36,1,8,False,19.61
11/2/24 09:00,87.21,4429.0,4418.389551504943,10.8,43.2,5.6,0.0,518.0,323.0,0.0,1092.0,719.0,87.98,84.28,86.49,1.95,1,9,False,18.99
11/2/24 10:00,86.67,4388.0,4340.404076998888,7.9,37.1,6.0,0.0,485.0,350.0,0.0,1048.0,762.0,87.21,87.98,87.29,0.66,1,10,False,19.03
11/2/24 11:00,88.21,4454.0,4457.874025925943,9.9,40.1,5.2,0.0,544.0,352.0,0.0,1126.0,713.0,86.67,87.21,87.36,0.78,1,11,False,20.12
11/2/24 12:00,92.46,4339.0,4351.887627007138,7.7,43.9,6.4,0.0,506.0,369.0,0.0,1131.0,747.0,88.21,86.67,89.11,3.0,1,12,False,20.17
11/2/24 13:00,90.24,4248.0,4185.911971225919,9.4,55.9,3.5,0.0,482.0,376.0,0.0,1174.0,774.0,92.46,88.21,90.3,2.13,1,13,False,20.2
11/2/24 14:00,87.9,4315.0,4331.7088208622445,11.3,44.4,5.6,0.0,532.0,342.0,0.0,1155.0,746.0,90.24,92.46,90.2,2.28,1,14,False,20.25
11/2/24 15:00,90.27,4251.0,4243.237047558762,9.9,36.2,3.6,0.0,540.0,365.0,0.0,1102.0,721.0,87.9,90.24,89.47,1.36,1,15,False,21.29
